"","x","y","span"
"157...1657",0.545652173913043,1.43402303627497,0.6
"158...1658",0.548829431438127,1.43898937904299,0.6
"159...1659",0.552006688963211,1.44386319676701,0.6
"160...1660",0.555183946488294,1.44864823845564,0.6
"161...1661",0.558361204013378,1.45334825311748,0.6
"162...1662",0.561538461538462,1.45796698976115,0.6
"163...1663",0.564715719063545,1.46250819739526,0.6
"164...1664",0.567892976588629,1.46697562502842,0.6
"165...1665",0.571070234113712,1.47137302166924,0.6
"166...1666",0.574247491638796,1.47570413632633,0.6
"167...1667",0.57742474916388,1.47997271800831,0.6
"168...1668",0.580602006688963,1.48418251572378,0.6
"169...1669",0.583779264214047,1.48833727848136,0.6
"170...1670",0.58695652173913,1.49244075528965,0.6
"171...1671",0.590133779264214,1.49649669515728,0.6
"172...1672",0.593311036789298,1.50050884709284,0.6
"173...1673",0.596488294314381,1.50448096010495,0.6
"174...1674",0.599665551839465,1.50841678320223,0.6
"175...1675",0.602842809364548,1.51232006539328,0.6
"176...1676",0.606020066889632,1.51619455568671,0.6
"177...1677",0.609197324414716,1.52004400309114,0.6
"178...1678",0.612374581939799,1.52387215661517,0.6
"179...1679",0.615551839464883,1.52768276526742,0.6
"180...1680",0.618729096989967,1.5314795780565,0.6
"181...1681",0.62190635451505,1.53526634399102,0.6
"182...1682",0.625083612040134,1.53904681207959,0.6
"183...1683",0.628260869565217,1.54282473133082,0.6
"184...1684",0.631438127090301,1.54660385075332,0.6
"185...1685",0.634615384615385,1.55038791935571,0.6
"186...1686",0.637792642140468,1.55418068614659,0.6
"187...1687",0.640969899665552,1.55785556640565,0.6
"188...1688",0.644147157190635,1.56122792192108,0.6
"189...1689",0.647324414715719,1.56433579312357,0.6
"190...1690",0.650501672240803,1.56722016233496,0.6
"191...1691",0.653678929765886,1.56992201187705,0.6
"192...1692",0.65685618729097,1.57248232407164,0.6
"193...1693",0.660033444816054,1.57494208124054,0.6
"194...1694",0.663210702341137,1.57734226570557,0.6
"195...1695",0.666387959866221,1.57972385978853,0.6
"196...1696",0.669565217391304,1.58212784581124,0.6
"197...1697",0.672742474916388,1.58459520609549,0.6
"198...1698",0.675919732441472,1.58716692296309,0.6
"199...1699",0.679096989966555,1.58988397873587,0.6
"200...1700",0.682274247491639,1.59278735573562,0.6
"201...1701",0.685451505016722,1.59591803628415,0.6
"202...1702",0.688628762541806,1.59931700270328,0.6
"203...1703",0.69180602006689,1.60302523731481,0.6
"204...1704",0.694983277591973,1.60687811831407,0.6
"205...1705",0.698160535117057,1.61068215643868,0.6
"206...1706",0.70133779264214,1.61444297037048,0.6
"207...1707",0.704515050167224,1.61816618754327,0.6
"208...1708",0.707692307692308,1.62185743539083,0.6
"209...1709",0.710869565217391,1.62552234134693,0.6
"210...1710",0.714046822742475,1.62916653284537,0.6
"211...1711",0.717224080267558,1.63279563731992,0.6
"212...1712",0.720401337792642,1.63641528220436,0.6
"213...1713",0.723578595317726,1.64003109493249,0.6
"214...1714",0.726755852842809,1.64364870293807,0.6
"215...1715",0.729933110367893,1.6472737336549,0.6
"216...1716",0.733110367892977,1.65091181451675,0.6
"217...1717",0.73628762541806,1.65456857295741,0.6
"218...1718",0.739464882943144,1.65824963641065,0.6
"219...1719",0.742642140468227,1.66196063231027,0.6
"220...1720",0.745819397993311,1.66570718809005,0.6
"221...1721",0.748996655518395,1.66949493118376,0.6
"222...1722",0.752173913043478,1.67332948902519,0.6
"223...1723",0.755351170568562,1.67721648904812,0.6
"224...1724",0.758528428093646,1.68116155868633,0.6
"225...1725",0.761705685618729,1.68517032537361,0.6
"226...1726",0.764882943143813,1.68924841654373,0.6
"227...1727",0.768060200668896,1.69340145963049,0.6
"228...1728",0.77123745819398,1.69763508206766,0.6
"229...1729",0.774414715719064,1.70196080385037,0.6
"230...1730",0.777591973244147,1.70638485553035,0.6
"231...1731",0.780769230769231,1.710899457904,0.6
"232...1732",0.783946488294314,1.71549672859861,0.6
"233...1733",0.787123745819398,1.72016878524146,0.6
"234...1734",0.790301003344482,1.72490774545984,0.6
"235...1735",0.793478260869565,1.72970572688103,0.6
"236...1736",0.796655518394649,1.73455484713231,0.6
"237...1737",0.799832775919732,1.73944722384098,0.6
"238...1738",0.803010033444816,1.7443749746343,0.6
"239...1739",0.8061872909699,1.74933021713958,0.6
"240...1740",0.809364548494983,1.75430506898408,0.6
"241...1741",0.812541806020067,1.7592916477951,0.6
"242...1742",0.81571906354515,1.76428207119993,0.6
"243...1743",0.818896321070234,1.76926845682584,0.6
"244...1744",0.822073578595318,1.77424292230011,0.6
"245...1745",0.825250836120401,1.77919758525005,0.6
"246...1746",0.828428093645485,1.78412456330292,0.6
"247...1747",0.831605351170569,1.78901597408601,0.6
"248...1748",0.834782608695652,1.79386393522661,0.6
"249...1749",0.837959866220736,1.79866056435201,0.6
"250...1750",0.841137123745819,1.80339797908948,0.6
"251...1751",0.844314381270903,1.80806835992201,0.6
"252...1752",0.847491638795987,1.8127205391832,0.6
"253...1753",0.85066889632107,1.81740039523252,0.6
"254...1754",0.853846153846154,1.82210619579593,0.6
"255...1755",0.857023411371237,1.82683620859936,0.6
"256...1756",0.860200668896321,1.83158870136876,0.6
"257...1757",0.863377926421405,1.83636194183007,0.6
"258...1758",0.866555183946488,1.84115419770923,0.6
"259...1759",0.869732441471572,1.8459637367322,0.6
"260...1760",0.872909698996655,1.85078882662491,0.6
"261...1761",0.876086956521739,1.8556277351133,0.6
"262...1762",0.879264214046823,1.86047872992333,0.6
"263...1763",0.882441471571906,1.86534007878093,0.6
"264...1764",0.88561872909699,1.87021004941204,0.6
"265...1765",0.888795986622074,1.87508690954262,0.6
"266...1766",0.891973244147157,1.87996892689861,0.6
"267...1767",0.895150501672241,1.88485436920594,0.6
"268...1768",0.898327759197324,1.88974150419057,0.6
"269...1769",0.901505016722408,1.89462859957843,0.6
"270...1770",0.904682274247492,1.89951392309548,0.6
"271...1771",0.907859531772575,1.90439574246765,0.6
"272...1772",0.911036789297659,1.90927232542088,0.6
"273...1773",0.914214046822742,1.91414193968113,0.6
"274...1774",0.917391304347826,1.91900285297434,0.6
"275...1775",0.92056856187291,1.92385364455645,0.6
"276...1776",0.923745819397993,1.92869551776283,0.6
"277...1777",0.926923076923077,1.93352936593845,0.6
"278...1778",0.93010033444816,1.93835580435088,0.6
"279...1779",0.933277591973244,1.94317544826766,0.6
"280...1780",0.936454849498328,1.94798891295638,0.6
"281...1781",0.939632107023411,1.95279681368458,0.6
"282...1782",0.942809364548495,1.95759976571982,0.6
"283...1783",0.945986622073579,1.96239838432968,0.6
"284...1784",0.949163879598662,1.96719328478172,0.6
"285...1785",0.952341137123746,1.97198508234348,0.6
"286...1786",0.955518394648829,1.97677439228254,0.6
"287...1787",0.958695652173913,1.98156182986646,0.6
"288...1788",0.961872909698997,1.98634801036279,0.6
"289...1789",0.96505016722408,1.99113354903911,0.6
"290...1790",0.968227424749164,1.99591906116296,0.6
"291...1791",0.971404682274247,2.00070516200192,0.6
"292...1792",0.974581939799331,2.00549246682354,0.6
"293...1793",0.977759197324415,2.01028159089539,0.6
"294...1794",0.980936454849498,2.01507314948503,0.6
"295...1795",0.984113712374582,2.01986775786001,0.6
"296...1796",0.987290969899665,2.02466603128791,0.6
"297...1797",0.990468227424749,NA,0.6
"298...1798",0.993645484949833,NA,0.6
"299...1799",0.996822742474916,NA,0.6
"300...1800",1,NA,0.6
"1...1801",0.05,NA,0.7
"2...1802",0.0531772575250836,1.38965558048452,0.7
"3...1803",0.0563545150501672,1.37980808245619,0.7
"4...1804",0.0595317725752508,1.37009742253581,0.7
"5...1805",0.0627090301003344,1.36052370638435,0.7
"6...1806",0.0658862876254181,1.35108703966279,0.7
"7...1807",0.0690635451505017,1.3417875280321,0.7
"8...1808",0.0722408026755853,1.33262527715326,0.7
"9...1809",0.0754180602006689,1.32360039268725,0.7
"10...1810",0.0785953177257525,1.31471298029504,0.7
"11...1811",0.0817725752508361,1.30596314563761,0.7
"12...1812",0.0849498327759197,1.29735099437592,0.7
"13...1813",0.0881270903010034,1.28887663217097,0.7
"14...1814",0.091304347826087,1.28054016468373,0.7
"15...1815",0.0944816053511706,1.27234169757516,0.7
"16...1816",0.0976588628762542,1.26428133650624,0.7
"17...1817",0.100836120401338,1.25635918713796,0.7
"18...1818",0.104013377926421,1.24857535513129,0.7
"19...1819",0.107190635451505,1.2409299461472,0.7
"20...1820",0.110367892976589,1.23342306584667,0.7
"21...1821",0.113545150501672,1.22605481989067,0.7
"22...1822",0.116722408026756,1.21882531394018,0.7
"23...1823",0.119899665551839,1.21173465365617,0.7
"24...1824",0.123076923076923,1.20478294469963,0.7
"25...1825",0.126254180602007,1.19797029273153,0.7
"26...1826",0.12943143812709,1.19129680341283,0.7
"27...1827",0.132608695652174,1.18476258240453,0.7
"28...1828",0.135785953177258,1.17836773536759,0.7
"29...1829",0.138963210702341,1.17211236796299,0.7
"30...1830",0.142140468227425,1.1659965858517,0.7
"31...1831",0.145317725752508,1.16002049469471,0.7
"32...1832",0.148494983277592,1.15418420015298,0.7
"33...1833",0.151672240802676,1.1484878078875,0.7
"34...1834",0.154849498327759,1.14293142355923,0.7
"35...1835",0.158026755852843,1.13751515282916,0.7
"36...1836",0.161204013377926,1.13223910135826,0.7
"37...1837",0.16438127090301,1.1271033748075,0.7
"38...1838",0.167558528428094,1.12210807883786,0.7
"39...1839",0.170735785953177,1.11725331911032,0.7
"40...1840",0.173913043478261,1.11253920128586,0.7
"41...1841",0.177090301003344,1.10796583102544,0.7
"42...1842",0.180267558528428,1.10354380287457,0.7
"43...1843",0.183444816053512,1.09929876992935,0.7
"44...1844",0.186622073578595,1.09522932790769,0.7
"45...1845",0.189799331103679,1.09133267051093,0.7
"46...1846",0.192976588628763,1.08760599144044,0.7
"47...1847",0.196153846153846,1.08404648439758,0.7
"48...1848",0.19933110367893,1.0806513430837,0.7
"49...1849",0.202508361204013,1.07741776120017,0.7
"50...1850",0.205685618729097,1.07434293244834,0.7
"51...1851",0.208862876254181,1.07142405052958,0.7
"52...1852",0.212040133779264,1.06865830914524,0.7
"53...1853",0.215217391304348,1.06604290199668,0.7
"54...1854",0.218394648829431,1.06357502278526,0.7
"55...1855",0.221571906354515,1.06125186521233,0.7
"56...1856",0.224749163879599,1.05907062297927,0.7
"57...1857",0.227926421404682,1.05702848978742,0.7
"58...1858",0.231103678929766,1.05512265933814,0.7
"59...1859",0.23428093645485,1.0533503253328,0.7
"60...1860",0.237458193979933,1.05170868147275,0.7
"61...1861",0.240635451505017,1.05019492145935,0.7
"62...1862",0.2438127090301,1.04880623899396,0.7
"63...1863",0.246989966555184,1.04753982777794,0.7
"64...1864",0.250167224080268,1.04639288151264,0.7
"65...1865",0.253344481605351,1.04536259389943,0.7
"66...1866",0.256521739130435,1.04444615863967,0.7
"67...1867",0.259698996655518,1.04364076943471,0.7
"68...1868",0.262876254180602,1.04294361998592,0.7
"69...1869",0.266053511705686,1.04235190399464,0.7
"70...1870",0.269230769230769,1.04186281516225,0.7
"71...1871",0.272408026755853,1.04147354719009,0.7
"72...1872",0.275585284280936,1.04118129377954,0.7
"73...1873",0.27876254180602,1.04098324863194,0.7
"74...1874",0.281939799331104,1.04087660544865,0.7
"75...1875",0.285117056856187,1.04085855793104,0.7
"76...1876",0.288294314381271,1.04092629978046,0.7
"77...1877",0.291471571906354,1.04107702469828,0.7
"78...1878",0.294648829431438,1.04134991617789,0.7
"79...1879",0.297826086956522,1.0418962145348,0.7
"80...1880",0.301003344481605,1.04272170570574,0.7
"81...1881",0.304180602006689,1.04381713795081,0.7
"82...1882",0.307357859531773,1.04517325953011,0.7
"83...1883",0.310535117056856,1.04678081870374,0.7
"84...1884",0.31371237458194,1.04863056373182,0.7
"85...1885",0.316889632107023,1.05071324287444,0.7
"86...1886",0.320066889632107,1.0530196043917,0.7
"87...1887",0.323244147157191,1.05554039654372,0.7
"88...1888",0.326421404682274,1.05826636759061,0.7
"89...1889",0.329598662207358,1.06118826579245,0.7
"90...1890",0.332775919732441,1.06429683940936,0.7
"91...1891",0.335953177257525,1.06758283670144,0.7
"92...1892",0.339130434782609,1.0710370059288,0.7
"93...1893",0.342307692307692,1.07465009535155,0.7
"94...1894",0.345484949832776,1.07841285322977,0.7
"95...1895",0.348662207357859,1.08231602782359,0.7
"96...1896",0.351839464882943,1.08635036739311,0.7
"97...1897",0.355016722408027,1.09050662019842,0.7
"98...1898",0.35819397993311,1.09477553449964,0.7
"99...1899",0.361371237458194,1.09914785855687,0.7
"100...1900",0.364548494983278,1.10361434063021,0.7
"101...1901",0.367725752508361,1.10816572897976,0.7
"102...1902",0.370903010033445,1.11279277186565,0.7
"103...1903",0.374080267558528,1.11748621754796,0.7
"104...1904",0.377257525083612,1.1222368142868,0.7
"105...1905",0.380434782608696,1.12703531034227,0.7
"106...1906",0.383612040133779,1.13187245397449,0.7
"107...1907",0.386789297658863,1.13673899344356,0.7
"108...1908",0.389966555183946,1.14162567700957,0.7
"109...1909",0.39314381270903,1.14652325293264,0.7
"110...1910",0.396321070234114,1.15142246947287,0.7
"111...1911",0.399498327759197,1.15631407489036,0.7
"112...1912",0.402675585284281,1.16118881744522,0.7
"113...1913",0.405852842809365,1.16603744539755,0.7
"114...1914",0.409030100334448,1.17085070700747,0.7
"115...1915",0.412207357859532,1.17561935053506,0.7
"116...1916",0.415384615384615,1.18033412424044,0.7
"117...1917",0.418561872909699,1.18498577638371,0.7
"118...1918",0.421739130434783,1.18956505522498,0.7
"119...1919",0.424916387959866,1.19406270902435,0.7
"120...1920",0.42809364548495,1.19846948604192,0.7
"121...1921",0.431270903010033,1.20291142909009,0.7
"122...1922",0.434448160535117,1.20760899963147,0.7
"123...1923",0.437625418060201,1.21255179436114,0.7
"124...1924",0.440802675585284,1.21772536430502,0.7
"125...1925",0.443979933110368,1.22311526048904,0.7
"126...1926",0.447157190635451,1.22870703393911,0.7
"127...1927",0.450334448160535,1.23448623568115,0.7
"128...1928",0.453511705685619,1.24043841674108,0.7
"129...1929",0.456688963210702,1.24654912814483,0.7
"130...1930",0.459866220735786,1.2528039209183,0.7
"131...1931",0.46304347826087,1.25918834608743,0.7
"132...1932",0.466220735785953,1.26568795467813,0.7
"133...1933",0.469397993311037,1.27228829771631,0.7
"134...1934",0.47257525083612,1.27897492622791,0.7
"135...1935",0.475752508361204,1.28573339123884,0.7
"136...1936",0.478929765886288,1.29254924377502,0.7
"137...1937",0.482107023411371,1.29940803486237,0.7
"138...1938",0.485284280936455,1.3062953155268,0.7
"139...1939",0.488461538461538,1.31319663679425,0.7
"140...1940",0.491638795986622,1.32009754969062,0.7
"141...1941",0.494816053511706,1.32698360524185,0.7
"142...1942",0.497993311036789,1.33384035447384,0.7
"143...1943",0.501170568561873,1.34065334841252,0.7
"144...1944",0.504347826086956,1.34740813808381,0.7
"145...1945",0.50752508361204,1.35409027451362,0.7
"146...1946",0.510702341137124,1.36068530872788,0.7
"147...1947",0.513879598662207,1.36717879175251,0.7
"148...1948",0.517056856187291,1.37355627461343,0.7
"149...1949",0.520234113712375,1.37980330833655,0.7
"150...1950",0.523411371237458,1.3859054439478,0.7
"151...1951",0.526588628762542,1.39184823247309,0.7
"152...1952",0.529765886287625,1.39761722493835,0.7
"153...1953",0.532943143812709,1.4031979723695,0.7
"154...1954",0.536120401337793,1.40857602579245,0.7
"155...1955",0.539297658862876,1.41373693623313,0.7
"156...1956",0.54247491638796,1.41866625471745,0.7
"157...1957",0.545652173913043,1.42339996187365,0.7
"158...1958",0.548829431438127,1.42804066378945,0.7
"159...1959",0.552006688963211,1.43259521617994,0.7
"160...1960",0.555183946488294,1.43706705573788,0.7
"161...1961",0.558361204013378,1.44145961915602,0.7
"162...1962",0.561538461538462,1.44577634312714,0.7
"163...1963",0.564715719063545,1.450020664344,0.7
"164...1964",0.567892976588629,1.45419601949936,0.7
"165...1965",0.571070234113712,1.45830584528598,0.7
"166...1966",0.574247491638796,1.46235357839662,0.7
"167...1967",0.57742474916388,1.46634265552406,0.7
"168...1968",0.580602006688963,1.47027651336103,0.7
"169...1969",0.583779264214047,1.47415858860033,0.7
"170...1970",0.58695652173913,1.47799231793469,0.7
"171...1971",0.590133779264214,1.4817811380569,0.7
"172...1972",0.593311036789298,1.4855284856597,0.7
"173...1973",0.596488294314381,1.48923779743587,0.7
"174...1974",0.599665551839465,1.49291251007816,0.7
"175...1975",0.602842809364548,1.49655606027933,0.7
"176...1976",0.606020066889632,1.50017188473216,0.7
"177...1977",0.609197324414716,1.5037634201294,0.7
"178...1978",0.612374581939799,1.50733410316381,0.7
"179...1979",0.615551839464883,1.51088737052816,0.7
"180...1980",0.618729096989967,1.51442665891522,0.7
"181...1981",0.62190635451505,1.51795540501773,0.7
"182...1982",0.625083612040134,1.52147704552847,0.7
"183...1983",0.628260869565217,1.52499501714019,0.7
"184...1984",0.631438127090301,1.52851275654567,0.7
"185...1985",0.634615384615385,1.53203370043766,0.7
"186...1986",0.637792642140468,1.53556128550892,0.7
"187...1987",0.640969899665552,1.53909894845222,0.7
"188...1988",0.644147157190635,1.54265012596032,0.7
"189...1989",0.647324414715719,1.54621825472598,0.7
"190...1990",0.650501672240803,1.54980677144197,0.7
"191...1991",0.653678929765886,1.55341911280105,0.7
"192...1992",0.65685618729097,1.55705871549598,0.7
"193...1993",0.660033444816054,1.56072901621951,0.7
"194...1994",0.663210702341137,1.56443345166443,0.7
"195...1995",0.666387959866221,1.56817545852348,0.7
"196...1996",0.669565217391304,1.57195847348943,0.7
"197...1997",0.672742474916388,1.57578593325505,0.7
"198...1998",0.675919732441472,1.57966127451309,0.7
"199...1999",0.679096989966555,1.58358793395632,0.7
"200...2000",0.682274247491639,1.5875693482775,0.7
"201...2001",0.685451505016722,1.59160895416939,0.7
"202...2002",0.688628762541806,1.59571018832476,0.7
"203...2003",0.69180602006689,1.59987648743636,0.7
"204...2004",0.694983277591973,1.60411118370573,0.7
"205...2005",0.698160535117057,1.60841197939572,0.7
"206...2006",0.70133779264214,1.61277381473066,0.7
"207...2007",0.704515050167224,1.61719162987821,0.7
"208...2008",0.707692307692308,1.62166036500604,0.7
"209...2009",0.710869565217391,1.62617496028182,0.7
"210...2010",0.714046822742475,1.63073035587323,0.7
"211...2011",0.717224080267558,1.63532149194792,0.7
"212...2012",0.720401337792642,1.63994330867357,0.7
"213...2013",0.723578595317726,1.64459074621785,0.7
"214...2014",0.726755852842809,1.64925874474842,0.7
"215...2015",0.729933110367893,1.65394224443295,0.7
"216...2016",0.733110367892977,1.65863618543912,0.7
"217...2017",0.73628762541806,1.6633355079346,0.7
"218...2018",0.739464882943144,1.66803515208704,0.7
"219...2019",0.742642140468227,1.67273005806412,0.7
"220...2020",0.745819397993311,1.67741516603351,0.7
"221...2021",0.748996655518395,1.68208541616288,0.7
"222...2022",0.752173913043478,1.6867357486199,0.7
"223...2023",0.755351170568562,1.69136110357223,0.7
"224...2024",0.758528428093646,1.69595642118755,0.7
"225...2025",0.761705685618729,1.70051664163352,0.7
"226...2026",0.764882943143813,1.70503670507782,0.7
"227...2027",0.768060200668896,1.7095115516881,0.7
"228...2028",0.77123745819398,1.71393612163205,0.7
"229...2029",0.774414715719064,1.71832927117859,0.7
"230...2030",0.777591973244147,1.72272434449607,0.7
"231...2031",0.780769230769231,1.72712175730547,0.7
"232...2032",0.783946488294314,1.73152161420139,0.7
"233...2033",0.787123745819398,1.73592401977844,0.7
"234...2034",0.790301003344482,1.74032907863124,0.7
"235...2035",0.793478260869565,1.7447368953544,0.7
"236...2036",0.796655518394649,1.74914757454253,0.7
"237...2037",0.799832775919732,1.75356122079024,0.7
"238...2038",0.803010033444816,1.75797793869215,0.7
"239...2039",0.8061872909699,1.76239783284285,0.7
"240...2040",0.809364548494983,1.76682100783698,0.7
"241...2041",0.812541806020067,1.77124756826913,0.7
"242...2042",0.81571906354515,1.77567761873391,0.7
"243...2043",0.818896321070234,1.78011126382595,0.7
"244...2044",0.822073578595318,1.78454860813984,0.7
"245...2045",0.825250836120401,1.78898975627021,0.7
"246...2046",0.828428093645485,1.79343481281166,0.7
"247...2047",0.831605351170569,1.7978838823588,0.7
"248...2048",0.834782608695652,1.80233706950625,0.7
"249...2049",0.837959866220736,1.80679447884862,0.7
"250...2050",0.841137123745819,1.81125621498051,0.7
"251...2051",0.844314381270903,1.81572238249655,0.7
"252...2052",0.847491638795987,1.82019308599133,0.7
"253...2053",0.85066889632107,1.82466843005948,0.7
"254...2054",0.853846153846154,1.8291485192956,0.7
"255...2055",0.857023411371237,1.83363345829431,0.7
"256...2056",0.860200668896321,1.83812335165021,0.7
"257...2057",0.863377926421405,1.84261830395792,0.7
"258...2058",0.866555183946488,1.84711841981205,0.7
"259...2059",0.869732441471572,1.85162380380721,0.7
"260...2060",0.872909698996655,1.85613456053802,0.7
"261...2061",0.876086956521739,1.86065079459907,0.7
"262...2062",0.879264214046823,1.86517261058499,0.7
"263...2063",0.882441471571906,1.86970011309038,0.7
"264...2064",0.88561872909699,1.87423340670987,0.7
"265...2065",0.888795986622074,1.87877259603805,0.7
"266...2066",0.891973244147157,1.88331778566954,0.7
"267...2067",0.895150501672241,1.88786908019895,0.7
"268...2068",0.898327759197324,1.89242658422089,0.7
"269...2069",0.901505016722408,1.89699040232998,0.7
"270...2070",0.904682274247492,1.90156063912082,0.7
"271...2071",0.907859531772575,1.90613739918802,0.7
"272...2072",0.911036789297659,1.91072078712621,0.7
"273...2073",0.914214046822742,1.91531090752999,0.7
"274...2074",0.917391304347826,1.91990786499396,0.7
"275...2075",0.92056856187291,1.92451175970063,0.7
"276...2076",0.923745819397993,1.92912255789898,0.7
"277...2077",0.926923076923077,1.93374007178373,0.7
"278...2078",0.93010033444816,1.93836410510085,0.7
"279...2079",0.933277591973244,1.94299446159632,0.7
"280...2080",0.936454849498328,1.9476309450161,0.7
"281...2081",0.939632107023411,1.95227335910616,0.7
"282...2082",0.942809364548495,1.95692150761247,0.7
"283...2083",0.945986622073579,1.96157519428101,0.7
"284...2084",0.949163879598662,1.96623422285774,0.7
"285...2085",0.952341137123746,1.97089839708863,0.7
"286...2086",0.955518394648829,1.97556752071965,0.7
"287...2087",0.958695652173913,1.98024139749678,0.7
"288...2088",0.961872909698997,1.98491983116598,0.7
"289...2089",0.96505016722408,1.98960262547322,0.7
"290...2090",0.968227424749164,1.99428958416447,0.7
"291...2091",0.971404682274247,1.99898051098571,0.7
"292...2092",0.974581939799331,2.00367520968289,0.7
"293...2093",0.977759197324415,2.008373484002,0.7
"294...2094",0.980936454849498,2.01307513768901,0.7
"295...2095",0.984113712374582,2.01777997448987,0.7
"296...2096",0.987290969899665,2.02248779815057,0.7
"297...2097",0.990468227424749,NA,0.7
"298...2098",0.993645484949833,NA,0.7
"299...2099",0.996822742474916,NA,0.7
"300...2100",1,NA,0.7
"1...2101",0.05,NA,0.8
"2...2102",0.0531772575250836,1.35316952576793,0.8
"3...2103",0.0563545150501672,1.34538841611391,0.8
"4...2104",0.0595317725752508,1.33770883403094,0.8
"5...2105",0.0627090301003344,1.33013119118108,0.8
"6...2106",0.0658862876254181,1.32265589922637,0.8
"7...2107",0.0690635451505017,1.31528336982885,0.8
"8...2108",0.0722408026755853,1.30801401465057,0.8
"9...2109",0.0754180602006689,1.30084824535358,0.8
"10...2110",0.0785953177257525,1.29378647359991,0.8
"11...2111",0.0817725752508361,1.28682911105163,0.8
"12...2112",0.0849498327759197,1.27997656937076,0.8
"13...2113",0.0881270903010034,1.27322926021937,0.8
"14...2114",0.091304347826087,1.26658759525949,0.8
"15...2115",0.0944816053511706,1.26005198615317,0.8
"16...2116",0.0976588628762542,1.25362284456245,0.8
"17...2117",0.100836120401338,1.24730058214939,0.8
"18...2118",0.104013377926421,1.24108561057602,0.8
"19...2119",0.107190635451505,1.2349783415044,0.8
"20...2120",0.110367892976589,1.22897918659657,0.8
"21...2121",0.113545150501672,1.22308855751456,0.8
"22...2122",0.116722408026756,1.21730686592044,0.8
"23...2123",0.119899665551839,1.21163452347625,0.8
"24...2124",0.123076923076923,1.20607194184402,0.8
"25...2125",0.126254180602007,1.20061953268581,0.8
"26...2126",0.12943143812709,1.19527770766367,0.8
"27...2127",0.132608695652174,1.19004687843963,0.8
"28...2128",0.135785953177258,1.18492745667575,0.8
"29...2129",0.138963210702341,1.17991985403407,0.8
"30...2130",0.142140468227425,1.17502448217663,0.8
"31...2131",0.145317725752508,1.17024175276549,0.8
"32...2132",0.148494983277592,1.16557207746268,0.8
"33...2133",0.151672240802676,1.16101586793026,0.8
"34...2134",0.154849498327759,1.15657353583026,0.8
"35...2135",0.158026755852843,1.15224549282474,0.8
"36...2136",0.161204013377926,1.14803215057573,0.8
"37...2137",0.16438127090301,1.1439339207453,0.8
"38...2138",0.167558528428094,1.13995121499547,0.8
"39...2139",0.170735785953177,1.1360844449883,0.8
"40...2140",0.173913043478261,1.13233402238584,0.8
"41...2141",0.177090301003344,1.12870035885012,0.8
"42...2142",0.180267558528428,1.12518984455918,0.8
"43...2143",0.183444816053512,1.12181697071235,0.8
"44...2144",0.186622073578595,1.11858033825335,0.8
"45...2145",0.189799331103679,1.11547773771789,0.8
"46...2146",0.192976588628763,1.11250695964171,0.8
"47...2147",0.196153846153846,1.10966579456053,0.8
"48...2148",0.19933110367893,1.10695203301009,0.8
"49...2149",0.202508361204013,1.1043634655261,0.8
"50...2150",0.205685618729097,1.10189788264429,0.8
"51...2151",0.208862876254181,1.0995530749004,0.8
"52...2152",0.212040133779264,1.09732683283014,0.8
"53...2153",0.215217391304348,1.09521694696925,0.8
"54...2154",0.218394648829431,1.09322120785344,0.8
"55...2155",0.221571906354515,1.09133740601846,0.8
"56...2156",0.224749163879599,1.08956333200002,0.8
"57...2157",0.227926421404682,1.08789677633386,0.8
"58...2158",0.231103678929766,1.08633552955569,0.8
"59...2159",0.23428093645485,1.08487738220124,0.8
"60...2160",0.237458193979933,1.08352012480625,0.8
"61...2161",0.240635451505017,1.08226154790644,0.8
"62...2162",0.2438127090301,1.08109944203754,0.8
"63...2163",0.246989966555184,1.08003159773526,0.8
"64...2164",0.250167224080268,1.07905580553535,0.8
"65...2165",0.253344481605351,1.07816985597352,0.8
"66...2166",0.256521739130435,1.07737153958551,0.8
"67...2167",0.259698996655518,1.07665864690704,0.8
"68...2168",0.262876254180602,1.07602896847383,0.8
"69...2169",0.266053511705686,1.07548029482161,0.8
"70...2170",0.269230769230769,1.07501041648612,0.8
"71...2171",0.272408026755853,1.07461712400308,0.8
"72...2172",0.275585284280936,1.07429820790821,0.8
"73...2173",0.27876254180602,1.07405145873723,0.8
"74...2174",0.281939799331104,1.07387466702589,0.8
"75...2175",0.285117056856187,1.0737656233099,0.8
"76...2176",0.288294314381271,1.073722118125,0.8
"77...2177",0.291471571906354,1.0737419420069,0.8
"78...2178",0.294648829431438,1.07386060087218,0.8
"79...2179",0.297826086956522,1.0742143903574,0.8
"80...2180",0.301003344481605,1.07480912835715,0.8
"81...2181",0.304180602006689,1.07563713323391,0.8
"82...2182",0.307357859531773,1.07669072335019,0.8
"83...2183",0.310535117056856,1.07796221706846,0.8
"84...2184",0.31371237458194,1.07944393275124,0.8
"85...2185",0.316889632107023,1.081128188761,0.8
"86...2186",0.320066889632107,1.08300730346024,0.8
"87...2187",0.323244147157191,1.08507359521146,0.8
"88...2188",0.326421404682274,1.08731938237714,0.8
"89...2189",0.329598662207358,1.08973698331979,0.8
"90...2190",0.332775919732441,1.09231871640188,0.8
"91...2191",0.335953177257525,1.09505689998593,0.8
"92...2192",0.339130434782609,1.09794385243441,0.8
"93...2193",0.342307692307692,1.10097189210983,0.8
"94...2194",0.345484949832776,1.10413333737467,0.8
"95...2195",0.348662207357859,1.10742050659143,0.8
